SN,Trial,vstmLoad,Targ,Flnk,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
3,120,2,2,2,1,2,1.0787,2,1,0.8065
3,121,2,1,2,0,1,1.2415,1,1,0.7133
3,122,1,2,1,0,2,0.8864,1,1,0.5502
3,123,2,2,2,1,2,1.2721,1,1,0.8718
3,124,2,1,1,1,1,0.7691,1,1,0.625
3,125,2,1,2,0,1,0.6766,1,1,0.7244
3,126,1,2,2,1,2,1.194,1,1,0.4738
3,127,1,2,2,1,7,7,2,2,1.4545
3,128,2,1,1,1,1,0.996,1,1,0.5958
3,129,1,1,2,0,1,1.7753,2,2,1.119
3,130,1,2,2,1,2,1.0083,1,1,0.6721
3,131,1,2,1,0,2,1.0085,1,1,0.4803
3,132,1,1,1,1,1,1.1448,1,1,0.6165
3,133,2,2,2,1,2,1.2678,2,1,1.3156
3,134,1,1,2,0,1,0.9887,1,1,0.5244
3,135,2,2,2,1,2,1.1418,2,2,1.2536
3,136,2,1,1,1,1,1.5777,2,2,1.2415
3,137,2,2,2,1,2,1.1294,1,2,1.2411
3,138,1,1,2,0,1,0.845,2,2,1.1488
3,139,2,2,2,1,2,1.1308,1,2,0.7946
3,140,2,2,2,1,2,0.9736,2,2,0.6374
3,141,2,2,1,0,2,1.0731,1,2,0.8649
3,142,2,2,1,0,2,0.9211,2,2,0.7768
3,143,1,1,1,1,1,0.8154,1,1,0.8632
3,144,1,2,1,0,2,0.8193,1,1,0.6111
3,145,1,2,2,1,2,0.8784,1,1,0.6701
3,146,2,1,1,1,1,0.6866,1,1,0.6703
3,147,1,2,1,0,2,0.6867,2,2,0.8625
3,148,1,2,1,0,2,0.8069,1,1,0.4707
3,149,2,1,1,1,1,0.8034,1,2,0.9151
3,150,2,1,2,0,1,1.1045,2,2,0.7043
3,151,2,1,1,1,1,1.5174,1,1,1.0532
3,152,1,2,2,1,2,0.7571,2,2,0.5489
3,153,1,2,1,0,2,1.0787,1,1,0.7425
3,154,2,2,2,1,2,0.8163,1,1,0.9281
3,155,2,1,2,0,1,0.7496,1,2,1.4374
3,156,2,1,1,1,1,0.9171,1,1,1.0288
3,157,1,2,2,1,2,1.0123,1,1,1.1881
3,158,2,1,2,0,1,0.6228,1,1,0.6706
3,159,2,2,2,1,2,0.832,1,1,1.0078
3,160,2,1,1,1,1,0.6829,1,1,1.2427
3,161,1,2,2,1,2,0.5815,2,2,0.5013
3,162,1,2,1,0,2,0.7634,1,1,0.4911
3,163,2,2,2,1,2,0.6841,1,1,0.6679
3,164,2,1,1,1,1,0.952,1,1,0.6798
3,165,2,2,1,0,2,1.0802,2,1,0.808
3,166,1,1,2,0,1,0.859,1,1,0.5228
3,167,1,1,1,1,1,0.6281,2,2,1.1239
3,168,1,2,2,1,2,1.7172,1,1,0.613
3,169,2,1,1,1,1,0.6883,2,2,0.736
3,170,2,2,2,1,2,0.6701,2,1,0.9099
3,171,1,2,1,0,2,1.111,2,1,0.9028
3,172,2,2,1,0,2,0.7839,2,2,1.0877
3,173,2,1,2,0,1,0.6165,2,2,0.8563
3,174,2,1,1,1,1,0.8125,2,2,0.7322
3,175,2,1,1,1,1,0.6663,2,2,0.7781
3,176,1,2,2,1,2,0.6886,1,1,0.5444
3,177,2,1,2,0,1,0.7425,1,1,0.5982
3,178,1,1,2,0,1,0.697,1,1,1.0008
3,179,1,1,2,0,1,0.5598,1,1,0.6715
3,180,2,1,2,0,1,0.688,1,1,0.7997
3,181,1,2,2,1,2,0.8147,1,1,0.4785
3,182,1,1,2,0,1,0.5839,2,2,0.7597
3,183,2,1,1,1,1,0.618,2,2,0.6657
3,184,2,1,2,0,1,0.6182,2,1,1.1139
3,185,1,2,1,0,2,0.7767,2,2,0.6324
3,186,2,1,2,0,1,0.7482,2,2,0.9879
3,187,1,2,1,0,1,0.6382,2,2,0.5273
3,188,1,2,1,0,2,0.9696,1,1,1.2094
3,189,1,2,1,0,2,0.6963,2,2,0.5521
3,190,1,2,1,0,7,7,2,2,0.7582
3,191,1,2,2,1,2,0.6283,1,1,0.5481
3,192,1,1,1,1,1,1.3979,2,2,0.7417
4,1,2,1,1,1,1,0.7143,1,1,0.9541
4,2,1,2,1,0,2,0.5977,1,2,0.7735
4,3,2,2,1,0,2,0.6678,1,1,0.5236
4,4,1,1,2,0,1,0.6577,2,2,0.6415
4,5,1,2,2,1,2,0.6292,1,1,0.5489
4,6,2,1,2,0,1,0.5669,2,1,1.5106
4,7,2,1,2,0,1,0.7394,1,1,1.0432
4,8,1,1,1,1,1,0.5028,1,1,0.6146
4,9,2,1,2,0,1,0.4339,1,1,0.6736
4,10,2,1,1,1,1,0.6261,1,1,0.8658
4,11,2,2,1,0,2,0.694,2,2,0.7418
4,12,1,2,1,0,2,0.9436,1,1,0.5434
4,13,1,2,2,1,2,0.5612,2,2,0.545
4,14,1,2,1,0,2,0.6269,2,2,0.4826
4,15,1,2,2,1,2,0.5593,1,1,0.4151
4,16,2,2,1,0,2,0.6263,2,1,0.5461
4,17,1,2,2,1,2,0.6,2,2,1.0958
4,18,2,1,1,1,1,0.6886,2,1,0.8004
4,19,2,1,1,1,1,0.6594,1,1,0.3872
4,20,1,2,2,1,2,0.558,1,1,0.5418
4,21,2,2,2,1,2,0.5243,2,2,0.6361
4,22,1,2,2,1,2,0.548,1,1,0.4038
4,23,2,2,2,1,2,0.6151,1,2,0.7269
4,24,2,1,1,1,1,0.4762,1,1,0.396
4,25,2,2,2,1,2,0.5838,2,1,1.3355
4,26,2,1,1,1,1,0.6651,1,1,0.6488
4,27,1,1,1,1,1,0.5777,1,1,0.4335
4,28,2,2,2,1,2,0.569,1,1,0.4888
4,29,2,1,2,0,1,0.6295,1,1,0.3573
4,30,2,2,1,0,2,0.7553,1,1,0.5471
4,31,1,1,1,1,1,0.6812,2,2,0.601
4,32,2,1,2,0,1,0.624,2,2,1.1198
4,33,1,1,1,1,1,0.4529,1,1,0.3727
4,34,2,2,1,0,2,0.759,1,1,0.6788
4,35,2,2,2,1,2,0.5032,2,2,0.615
4,36,2,2,1,0,2,0.5792,2,2,1.1389
4,37,2,1,2,0,1,0.7487,1,1,0.7965
4,38,1,2,2,1,2,0.6195,1,1,0.6033
4,39,1,2,2,1,2,0.5623,1,1,0.4181
4,40,2,2,1,0,2,0.5653,2,2,0.8051
4,41,1,2,1,0,2,0.5641,2,2,0.6119
4,42,2,2,1,0,2,0.5591,1,1,0.7349
4,43,1,1,2,0,1,0.6049,1,1,0.3968
4,44,2,2,1,0,2,0.4918,1,1,0.5396
4,45,2,1,1,1,1,0.6096,2,1,0.6574
4,46,2,2,1,0,2,0.5414,2,1,0.7172
4,47,2,2,2,1,2,0.6586,1,1,0.7703
4,48,1,2,2,1,2,0.5006,1,1,0.8684
4,49,1,1,2,0,1,0.6325,1,1,1.3843
4,50,1,1,2,0,1,0.683,1,1,0.4108
4,51,2,1,2,0,1,0.6861,1,1,0.4778
4,52,2,1,2,0,1,0.6185,2,1,0.6023
4,53,1,1,1,1,1,0.562,2,2,0.6098
4,54,2,1,2,0,1,0.5688,2,1,0.7446
4,55,1,2,2,1,2,0.8545,2,2,0.5182
4,56,2,2,1,0,2,0.6876,2,1,1.4394
4,57,2,2,1,0,2,0.6799,2,1,0.5997
4,58,2,2,2,1,2,0.5308,2,2,1.2186
4,59,2,1,1,1,1,0.7107,2,2,0.8224
4,60,1,1,1,1,1,0.6219,2,2,0.6057
4,61,1,2,2,1,2,0.5647,2,2,0.4845
4,62,1,1,1,1,1,0.7532,1,2,0.417
4,63,2,1,1,1,1,0.5362,2,2,0.776
4,64,2,2,1,0,2,0.7387,1,1,0.6585
4,65,1,1,2,0,1,0.7106,1,2,0.6944
4,66,2,2,2,1,7,7,1,1,1.784
4,67,2,1,1,1,1,0.6512,2,1,0.5069
4,68,1,1,1,1,1,0.7057,1,1,0.4335
4,69,1,1,2,0,1,0.697,2,7,7
4,70,2,1,2,0,1,0.5273,1,1,0.4471
4,71,1,2,1,0,7,7,1,1,0.6951
4,72,1,2,2,1,1,0.5482,2,2,1.6834
4,73,1,2,2,1,2,0.7402,2,2,0.532
4,74,1,2,1,0,2,0.6778,2,2,0.5336
4,75,2,2,1,0,7,7,1,1,0.9722
4,76,2,1,2,0,1,0.6305,1,1,0.5502
4,77,2,1,1,1,1,0.6961,1,1,0.4239
4,78,2,1,2,0,1,0.6874,1,1,0.6712
4,79,2,2,2,1,7,7,2,1,2.2838
4,80,1,2,1,0,2,0.6222,2,2,0.542
4,81,2,2,1,0,2,0.612,2,2,0.5958
4,82,1,2,1,0,2,0.6071,1,1,0.6548
4,83,1,1,1,1,1,0.6595,1,1,0.5793
4,84,1,2,1,0,2,0.6141,2,1,0.2778
4,85,2,1,1,1,1,0.6023,2,2,0.5861
4,86,2,2,1,0,2,0.6327,1,1,0.3604
4,87,1,2,1,0,2,1.7067,2,1,0.7945
4,88,1,2,1,0,2,0.5895,2,2,0.5733
4,89,1,1,1,1,1,0.5559,2,2,0.5397
4,90,1,2,1,0,2,0.4935,2,2,0.7333
4,91,2,2,2,1,2,0.6438,1,1,0.3075
4,92,2,1,1,1,1,0.6887,1,1,0.8005
4,93,2,2,2,1,2,0.5595,2,2,0.7353
4,94,1,1,2,0,1,0.6928,1,1,0.4847
4,95,1,2,2,1,2,0.6253,1,1,0.4171
4,96,2,2,1,0,2,0.6453,2,1,0.5011
4,97,2,2,1,0,2,0.6392,2,2,0.6869
4,98,2,2,1,0,2,0.6158,2,2,0.7275
4,99,1,2,1,0,2,0.5505,2,1,0.6623
4,100,1,2,1,0,2,0.4705,1,1,0.5823
4,101,1,1,2,0,1,0.6928,2,2,0.4846
4,102,1,1,2,0,1,0.6775,2,2,0.5333
4,103,1,1,1,1,1,0.6269,2,2,0.8027
4,104,1,1,1,1,1,0.6139,1,2,0.4697
4,105,2,2,1,0,2,0.6581,1,1,0.8339
4,106,1,2,2,1,2,0.5864,1,1,0.5061
4,107,1,1,1,1,1,0.6232,1,2,0.543
4,108,1,1,2,0,1,0.5969,2,2,0.5167
4,109,1,2,1,0,2,0.6221,2,1,1.3738
4,110,2,1,1,1,1,0.6041,1,1,0.7798
4,111,1,2,2,1,2,0.6316,2,2,1.3193
4,112,2,2,2,1,2,0.6769,2,1,0.6606
4,113,1,2,2,1,2,0.5211,2,2,0.5689
4,114,2,1,2,0,1,0.6154,1,1,0.9192
4,115,1,2,1,0,2,0.5487,2,2,0.5325
4,116,1,1,1,1,1,0.6144,1,2,0.5341
4,117,1,1,2,0,1,0.5527,1,1,0.4085
4,118,2,2,2,1,2,0.5035,1,1,0.5513
4,119,1,1,1,1,1,0.6331,2,2,0.9369
4,120,1,2,1,0,2,0.6305,1,1,0.8062
4,121,2,2,2,1,2,0.5652,2,2,0.741
4,122,2,1,1,1,1,0.6869,1,1,0.9906
4,123,2,2,1,0,2,0.6254,1,1,0.5451
4,124,1,1,2,0,1,0.6152,2,2,0.599
4,125,1,1,2,0,1,0.6103,2,2,0.53
4,126,2,2,2,1,2,0.4839,2,2,0.8516
4,127,1,1,1,1,1,0.6158,1,1,0.7276
4,128,2,2,2,1,2,0.4932,2,1,0.413
4,129,1,2,1,0,2,0.5863,1,1,0.3141
4,130,1,1,2,0,1,0.6077,1,1,0.8475
4,131,1,2,2,1,2,0.5594,2,2,0.6712
4,132,2,2,2,1,7,7,1,1,0.6956
4,133,1,2,1,0,1,0.6245,1,1,0.3334
4,134,1,2,2,1,2,0.6152,1,1,0.407
4,135,2,2,2,1,2,0.6301,1,1,0.8698
4,136,1,2,1,0,2,0.7385,1,1,0.8503
4,137,1,2,2,1,2,0.5504,2,2,0.6622
4,138,1,2,2,1,2,0.5506,2,2,0.5344
4,139,2,1,2,0,1,0.628,2,1,1.0598
4,140,2,2,2,1,2,0.6246,2,1,0.7364
4,141,2,1,1,1,1,0.6661,2,1,0.8418
4,142,1,2,2,1,2,0.6015,2,2,0.6493
4,143,2,2,2,1,2,0.5612,1,2,0.545
4,144,1,2,1,0,2,0.5989,1,1,0.3907
4,145,1,1,1,1,1,0.6254,2,2,0.7372
4,146,2,1,2,0,1,0.6948,1,1,0.7426
4,147,1,2,1,0,2,0.5487,2,2,0.5325
4,148,1,1,2,0,1,0.6143,2,2,0.4701
4,149,1,1,1,1,1,0.663,2,2,0.7747
4,150,2,1,1,1,1,0.586,1,1,0.5057
4,151,2,1,2,0,1,0.6634,1,1,0.3912
4,152,2,2,1,0,2,0.6429,1,1,1.2027
4,153,2,1,1,1,1,0.9456,2,1,0.6094
4,154,2,2,1,0,2,0.6684,1,1,0.7162
4,155,1,2,2,1,2,0.5693,1,1,0.4891
4,156,2,1,1,1,1,0.5018,2,2,0.6775
4,157,2,1,2,0,1,0.566,2,2,0.6138
4,158,1,1,1,1,1,0.5492,1,1,0.405
4,159,1,1,1,1,1,0.5523,2,2,0.5361
4,160,2,1,1,1,1,0.5539,2,2,0.7297
4,161,2,2,2,1,2,0.6561,2,1,1.2799
4,162,1,1,2,0,1,0.7021,2,2,0.6219
4,163,2,2,2,1,2,0.6214,1,1,0.6051
4,164,2,2,2,1,2,0.5642,1,1,0.6759
4,165,1,1,2,0,1,0.6283,2,2,0.4841
4,166,2,1,1,1,1,0.6888,2,1,0.6086
4,167,1,1,2,0,1,0.6676,1,2,0.4594
4,168,1,2,2,1,2,0.5956,1,1,0.5794
4,169,2,1,2,0,1,0.626,2,1,0.7377
4,170,1,1,1,1,1,0.5563,2,2,0.604
4,171,1,2,1,0,2,0.6153,1,1,0.3431
4,172,2,2,1,0,2,0.6132,2,1,1.0449
4,173,1,1,2,0,1,0.6569,1,2,0.4486
4,174,1,1,2,0,1,0.6606,1,1,0.8364
4,175,2,1,1,1,1,0.6763,1,1,0.7881
4,176,2,1,2,0,1,0.5589,2,1,0.6066
4,177,1,1,2,0,1,0.6017,2,2,0.4575
4,178,2,2,2,1,2,0.6334,1,2,0.7452
4,179,2,1,1,1,1,0.471,2,2,0.5188
4,180,2,1,1,1,1,0.6242,1,1,0.352
4,181,2,1,2,0,1,0.5581,2,2,0.5419
4,182,1,1,2,0,1,0.5479,1,1,0.5317
4,183,1,1,2,0,1,0.5496,2,2,0.5974
4,184,2,1,2,0,1,0.6204,2,2,0.5401
4,185,2,1,2,0,1,0.5344,1,1,0.6462
4,186,1,1,1,1,1,0.5464,2,2,0.4662
4,187,2,1,2,0,1,0.5024,2,2,0.5502
4,188,1,1,2,0,1,0.4805,1,1,0.5923
4,189,1,1,1,1,1,0.5631,2,1,0.4828
4,190,1,2,1,0,2,0.5955,1,1,0.6433
4,191,2,1,2,0,1,0.4913,2,2,0.539
4,192,1,1,1,1,1,0.5686,1,1,0.6804
5,1,2,1,2,0,1,0.6369,2,2,1.0687
5,2,1,2,2,1,2,0.6328,1,1,0.7446
5,3,2,1,2,0,1,0.6904,1,1,0.9942
5,4,2,2,1,0,2,0.8092,2,2,0.857
5,5,2,1,2,0,1,0.8131,2,2,0.8609
5,6,1,1,2,0,1,0.6891,1,1,0.7369
5,7,1,1,1,1,1,0.7232,1,1,0.8349
5,8,1,2,2,1,2,0.6867,1,1,0.6704
5,9,2,1,2,0,1,0.6868,1,1,0.9266
5,10,1,2,1,0,2,0.6959,2,2,0.5517
5,11,2,2,1,0,2,0.6975,2,2,0.8733
5,12,1,2,2,1,2,0.6257,1,1,0.7375
5,13,1,1,2,0,1,0.7591,2,2,0.6149
5,14,1,1,2,0,1,0.6261,1,1,0.5459
5,15,2,2,1,0,2,0.6917,2,2,0.7395
5,16,2,2,1,0,2,0.6971,1,1,0.6809
5,17,1,1,2,0,1,0.8253,2,2,0.617
5,18,2,1,1,1,1,0.8203,2,2,1.0601
5,19,1,2,2,1,2,0.6242,2,2,0.608
5,20,1,1,2,0,1,0.631,2,2,0.5508
5,21,2,1,2,0,1,0.6967,1,1,0.8084
5,22,1,2,2,1,2,0.7594,2,2,0.5512
5,23,2,1,1,1,1,0.8773,2,2,0.8611
5,24,1,1,1,1,1,0.4737,2,2,0.9695
5,25,2,1,2,0,1,0.7727,2,2,0.7565
5,26,1,1,1,1,1,0.7428,2,2,0.5345
5,27,2,2,1,0,2,0.7444,2,2,0.6642
5,28,1,2,1,0,2,0.6283,2,2,0.4841
5,29,2,2,1,0,2,0.8168,1,1,0.6086
5,30,2,1,1,1,1,0.8876,1,1,0.8714
5,31,2,1,1,1,1,0.8798,1,1,1.2475
5,32,1,2,1,0,2,0.8154,1,2,0.7992
5,33,2,2,2,1,2,0.861,2,2,1.1007
5,34,1,2,2,1,2,0.8216,1,1,0.4853
5,35,1,1,1,1,1,0.69,2,2,0.6098
5,36,1,1,1,1,1,0.5688,1,1,0.4246
5,37,1,2,2,1,2,0.6123,2,2,0.4682
5,38,2,2,1,0,2,0.7486,1,1,0.7323
5,39,1,1,2,0,1,0.7826,1,1,0.6384
5,40,2,2,1,0,2,0.6901,1,2,0.8659
5,41,2,1,2,0,1,0.7941,1,1,0.6499
5,42,1,2,2,1,2,0.5618,1,1,0.7376
5,43,1,2,1,0,2,0.8232,2,2,0.743
5,44,1,1,1,1,1,0.7411,2,2,0.5968
5,45,1,2,1,0,2,0.6839,1,1,1.1796
5,46,2,2,1,0,2,0.6143,1,1,0.7901
5,47,1,2,2,1,2,0.6013,2,2,0.4571
5,48,2,1,2,0,1,0.6331,1,1,0.7448
5,49,1,2,1,0,2,0.6266,2,2,0.9304
5,50,2,1,1,1,1,0.688,1,1,1.0558
5,51,1,1,1,1,1,0.6839,1,1,0.5397
5,52,2,1,2,0,1,0.6384,1,1,0.6223
5,53,2,1,2,0,1,0.738,1,2,1.4898
5,54,1,2,2,1,2,0.7473,1,1,0.4111
5,55,1,1,2,0,2,0.7503,2,2,0.9176
5,56,2,2,2,1,2,0.7509,1,1,0.6707
5,57,1,2,1,0,2,0.6871,2,2,0.6708
5,58,2,1,2,0,1,0.6755,1,1,0.7233
5,59,2,1,1,1,1,0.7096,2,2,1.0134
5,60,1,1,1,1,1,0.7408,1,1,0.4046
5,61,2,2,2,1,2,0.6916,1,1,0.8674
5,62,1,1,1,1,1,0.6956,2,2,0.6793
5,63,2,2,2,1,2,0.5677,2,2,0.8715
5,64,1,1,1,1,1,0.5599,1,1,0.6717
5,65,1,2,2,1,2,0.5848,1,1,0.5045
5,66,2,2,2,1,2,0.6504,2,2,0.5701
5,67,1,1,1,1,1,0.7329,2,2,0.6527
5,68,1,1,1,1,1,0.5816,2,2,0.4374
5,69,1,2,1,0,2,0.6892,1,1,0.6089
5,70,1,1,1,1,1,0.5966,1,1,0.5804
5,71,1,2,1,0,2,0.7549,2,2,0.6106
5,72,2,1,1,1,1,0.686,2,2,0.9257
5,73,2,1,1,1,1,0.8753,1,2,0.9231
5,74,1,2,2,1,2,0.6814,1,1,0.4091
5,75,2,2,2,1,2,0.6844,2,2,1.8842
5,76,1,1,2,0,1,0.7409,1,1,0.4687
5,77,2,1,1,1,1,0.6852,1,1,0.605
5,78,2,2,1,0,2,0.6279,2,2,0.7397
5,79,1,1,2,0,1,0.7613,1,1,0.6172
5,80,2,2,1,0,2,0.6923,1,1,0.8041
5,81,2,2,2,1,2,0.6676,1,2,1.3554
5,82,2,2,1,0,2,0.6143,2,2,0.854
5,83,2,1,2,0,1,0.6587,2,2,0.9625
5,84,2,1,1,1,1,0.6325,1,1,1.5123
5,85,2,1,2,0,1,0.8096,2,2,0.7934
5,86,2,2,1,0,2,0.6921,1,1,0.8039
5,87,1,1,1,1,1,0.5629,2,2,0.5467
5,88,1,1,2,0,1,0.7565,2,2,0.6123
5,89,1,2,1,0,2,0.6758,1,1,0.5956
5,90,1,2,1,0,2,0.6943,1,1,0.6781
5,91,2,2,1,0,2,0.863,1,1,0.7828
5,92,1,2,1,0,2,0.7573,1,1,0.5491
5,93,2,2,1,0,2,0.6949,2,2,0.8067
5,94,1,2,2,1,2,0.7459,2,2,0.5377
5,95,1,1,1,1,1,0.6953,1,2,0.8071
5,96,2,2,1,0,2,0.683,2,2,1.0508
5,97,1,2,1,0,2,0.7763,1,1,0.5681
5,98,2,1,2,0,1,0.7831,2,2,0.7669
5,99,1,1,2,0,1,0.7466,2,2,0.6663
5,100,2,1,2,0,1,0.6945,2,2,0.6784
5,101,1,1,2,0,1,1.0147,2,2,0.5505
5,102,1,1,2,0,1,0.7604,1,1,0.8081
5,103,2,1,1,1,1,0.6311,2,2,0.7429
5,104,2,2,2,1,2,0.805,2,2,0.6608
5,105,1,2,2,1,2,0.8052,1,1,0.725
5,106,1,1,2,0,1,0.8105,2,2,0.7303
5,107,1,1,1,1,1,0.6761,2,2,0.8519
5,108,2,2,2,1,2,0.6918,1,1,0.7396
5,109,1,2,1,0,2,0.7612,2,2,0.553
5,110,1,1,2,0,1,0.6871,2,2,0.6709
5,111,2,1,1,1,1,0.8035,1,1,0.8513
5,112,1,2,2,1,2,0.7081,1,1,0.4999
5,113,2,2,1,0,2,0.6171,1,1,0.6008
5,114,2,2,1,0,2,0.6121,1,1,1.7479
5,115,1,2,2,1,2,0.6936,1,1,0.5494
5,116,1,2,2,1,2,0.6834,2,2,0.6672
5,117,1,2,2,1,2,0.6836,2,2,0.7314
5,118,1,2,1,0,2,0.6773,1,1,0.533
5,119,1,2,2,1,2,0.7546,1,1,0.4824
5,120,1,1,2,0,1,0.6872,1,1,0.6069
5,121,2,2,2,1,2,0.8741,1,1,0.5379
5,122,2,1,1,1,1,0.6955,1,1,0.7433
5,123,2,2,2,1,2,0.6891,2,2,0.8649
5,124,1,2,2,1,2,0.6931,2,2,0.5488
5,125,1,1,1,1,1,0.6829,1,1,0.5387
5,126,2,2,1,0,2,0.7132,1,1,0.889
5,127,2,1,2,0,1,0.6819,1,1,0.9217
5,128,1,1,1,1,1,0.6674,2,2,0.7152
5,129,1,1,2,0,1,0.7285,1,1,0.5202
5,130,1,1,2,0,1,0.7235,2,2,0.5793
5,131,2,1,1,1,1,0.6258,1,1,0.8016
5,132,1,2,1,0,2,0.6886,2,2,0.9284
5,133,1,1,1,1,1,0.7499,2,2,0.5417
5,134,2,2,1,0,2,0.6875,1,1,0.7993
5,135,1,1,1,1,1,0.6223,1,1,0.6061
5,136,2,2,1,0,2,0.6931,2,2,1.1249
5,137,2,2,2,1,2,0.7465,2,2,0.8583
5,138,1,1,1,1,1,0.6746,1,1,0.6584
5,139,2,1,2,0,1,0.7388,2,2,0.7866
5,140,1,2,2,1,2,0.7023,2,2,0.5581
5,141,1,1,1,1,1,0.8084,1,1,0.4722
5,142,1,2,1,0,2,0.6246,2,2,0.5444
5,143,2,1,1,1,1,0.6903,2,2,0.61
5,144,2,2,1,0,2,0.697,2,2,1.3208
5,145,1,1,2,0,1,0.6901,1,1,0.7379
5,146,2,1,1,1,1,0.6315,2,2,0.8073
5,147,1,2,1,0,2,1.0782,1,1,0.742
5,148,2,2,2,1,2,0.9961,1,1,0.6598
5,149,1,1,2,0,1,0.897,1,1,0.4967
5,150,1,2,1,0,2,0.7419,1,1,0.6617
5,151,2,1,1,1,1,0.7421,1,1,0.5339
5,152,1,2,1,0,2,0.7437,1,1,0.4715
5,153,2,1,2,0,1,0.6239,2,2,0.7357
5,154,2,2,2,1,2,0.8213,1,2,0.9331
5,155,2,2,2,1,2,0.6626,2,2,0.7744
5,156,2,1,1,1,1,0.6327,1,1,0.8725
5,157,1,1,2,0,1,0.6889,2,2,0.6087
5,158,2,1,1,1,1,0.6317,2,2,0.8075
5,159,2,1,2,0,1,0.6187,1,1,0.7945
5,160,1,2,2,1,2,0.8095,2,2,0.7293
5,161,2,2,1,0,2,0.63,2,2,0.6778
5,162,1,1,2,0,1,0.737,1,1,0.6567
5,163,2,1,2,0,1,0.6209,1,1,1.0527
5,164,1,2,1,0,2,0.6808,1,1,0.5366
5,165,2,1,1,1,1,0.6942,2,2,0.678
5,166,2,1,2,0,1,0.6944,2,2,0.8062
5,167,1,2,1,0,2,0.6932,2,2,0.549
5,168,2,2,2,1,2,0.6948,2,2,0.8706
5,169,1,2,2,1,2,0.7511,2,2,0.4788
5,170,2,1,2,0,1,0.6952,2,2,0.871
5,171,1,2,1,0,2,0.8677,2,2,0.9154
5,172,2,1,2,0,1,0.7134,2,2,0.5692
5,173,2,2,2,1,2,0.7438,1,1,0.7916
5,174,2,2,2,1,2,0.6145,2,2,0.7903
5,175,2,2,2,1,2,0.6133,2,2,0.6611
5,176,2,2,2,1,2,0.6775,1,1,1.1733
5,177,2,1,1,1,1,0.7595,2,2,0.7433
5,178,1,2,1,0,2,0.7531,2,2,0.4809
5,179,2,2,2,1,2,0.5811,1,1,0.8209
5,180,2,1,1,1,1,0.9521,2,2,0.6159
5,181,2,2,2,1,2,0.4991,1,1,0.9309
5,182,1,1,2,0,1,0.6767,2,2,0.6605
5,183,2,2,2,1,2,0.6129,1,1,0.9167
5,184,2,1,1,1,2,0.4183,1,1,1.6829
5,185,2,1,2,0,1,0.7684,1,1,0.6882
5,186,1,1,1,1,1,0.6171,1,1,0.5369
5,187,1,1,2,0,1,0.6709,1,1,0.4627
5,188,2,2,1,0,2,0.947,2,2,0.7387
5,189,2,2,2,1,2,0.7603,2,2,1.0641
5,190,1,1,1,1,1,0.6282,2,2,0.548
5,191,2,1,1,1,1,0.6298,2,2,1.2536
5,192,1,2,2,1,2,0.6935,2,2,0.4853
6,1,1,2,1,0,2,0.7767,1,1,0.3765
6,2,2,1,2,0,1,0.623,2,2,0.7988
6,3,2,1,1,1,1,0.6623,1,1,0.7741
6,4,1,2,1,0,2,0.7603,2,1,0.4881
6,5,2,1,1,1,1,0.653,1,1,0.5728
6,6,1,1,1,1,1,0.6311,2,2,0.4869
6,7,1,2,1,0,1,0.6276,1,1,0.4645
6,8,1,2,2,1,2,0.6926,2,2,0.4844
6,9,2,2,2,1,2,0.6251,1,1,0.8009
6,10,1,2,2,1,2,0.6239,1,1,0.5437
6,11,2,1,1,1,1,0.8175,2,2,0.6733
6,12,1,2,1,0,2,0.8177,1,1,0.6735
6,13,2,2,2,1,2,0.5501,2,1,0.8539
6,14,2,1,1,1,1,0.7298,1,1,0.5857
6,15,1,2,2,1,2,0.6962,2,2,0.808
6,16,2,2,2,1,2,0.439,2,2,0.6787
6,17,1,2,1,0,2,1.3351,2,1,0.8709
6,18,1,1,2,0,1,0.7234,2,2,0.4511
6,19,2,1,2,0,1,0.7551,1,1,0.6109
6,20,1,1,1,1,1,0.6861,1,1,0.6699
6,21,1,1,1,1,1,0.7503,1,1,0.4781
6,22,2,1,1,1,1,0.6188,1,1,0.7945
6,23,2,2,1,0,2,0.8265,1,2,0.8102
6,24,1,1,2,0,1,0.7215,1,1,0.5773
6,25,1,2,1,0,2,0.7401,2,2,0.5958
6,26,1,1,2,0,1,0.7468,1,1,0.4106
6,27,1,2,1,0,2,0.5748,2,2,0.4306
6,28,2,1,2,0,1,0.7581,2,2,0.5499
6,29,1,1,2,0,1,0.8877,1,1,0.6155
6,30,1,1,1,1,1,0.5628,1,1,0.4185
6,31,1,2,2,1,2,0.746,2,2,0.4738
6,32,1,2,1,0,2,0.7425,1,1,0.8543
6,33,1,2,2,1,2,0.7368,1,1,0.4646
6,34,2,2,1,0,2,0.7568,2,2,0.8046
6,35,1,1,2,0,1,0.7556,2,2,0.6114
6,36,2,2,2,1,2,0.7506,2,2,0.5424
6,37,2,1,2,0,1,0.7405,1,1,0.4683
6,38,2,2,2,1,2,0.5567,2,2,0.4765
6,39,2,2,1,0,2,0.8731,1,1,0.6009
6,40,2,1,2,0,1,0.7402,2,2,0.596
6,41,1,1,2,0,1,0.7587,1,2,0.4865
6,42,1,1,2,0,1,0.5352,1,1,0.455
6,43,1,2,2,1,2,0.631,2,2,0.4867
6,44,2,2,1,0,2,1.0636,1,1,0.6634
6,45,1,1,1,1,1,0.7085,2,2,0.5004
