SN,Trial,Block,vstmLoad,Targ,Flnk,TargPos,FlnkPos,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
15,54,2,2,1,1,6,1,1,1,0.6928,1,2,1.6366
15,55,2,2,2,1,2,1,0,2,0.6014,1,1,0.7132
15,56,2,2,1,1,2,2,1,2,0.6068,2,2,0.8512
15,57,2,2,2,2,3,1,1,2,0.8073,2,1,0.7911
15,58,2,2,2,1,1,2,0,2,0.6906,1,1,1.1224
15,59,2,2,2,1,2,2,0,2,0.6918,2,1,1.5715
15,60,2,2,2,2,6,1,1,2,0.6775,2,2,0.7892
15,61,2,2,2,1,4,1,0,2,0.688,2,1,1.5038
15,62,2,2,2,1,6,1,0,2,0.7025,1,1,1.0702
15,63,2,2,1,2,1,1,0,1,1.3149,1,1,1.4266
15,64,2,2,2,1,4,2,0,2,0.7592,2,2,0.743
15,65,2,2,2,1,3,1,0,2,0.7528,2,1,0.8006
15,66,2,2,2,2,1,2,1,2,0.6243,2,1,1.2481
15,67,2,2,1,1,3,2,1,1,0.7357,1,1,0.7835
15,68,2,2,1,1,5,2,1,1,0.6941,1,1,0.6778
15,69,2,2,2,2,2,2,1,2,0.8105,1,2,1.1782
15,70,2,2,2,2,2,1,1,2,0.7417,1,1,0.9815
15,71,2,2,1,2,4,1,0,1,0.6163,1,1,0.856
15,72,2,2,1,1,6,2,1,1,0.7298,2,2,1.1616
15,73,2,2,1,2,5,1,0,1,0.8236,2,2,1.2553
15,74,2,2,2,2,3,2,1,2,0.8232,2,1,0.871
15,75,2,2,2,1,5,2,0,2,0.7234,1,1,0.7072
15,76,2,2,1,2,3,2,0,1,0.8685,2,2,0.7244
15,77,2,2,1,2,3,1,0,1,0.6179,2,1,1.1777
15,78,2,2,1,2,2,2,0,1,0.6484,1,1,0.7602
15,79,2,2,1,1,2,1,1,1,0.7583,2,1,0.8701
15,80,2,2,2,2,1,1,1,2,0.6585,1,1,0.9622
15,81,2,2,2,2,4,1,1,2,0.6963,1,1,0.7441
15,82,2,2,1,1,1,1,1,1,0.6899,2,1,0.8017
15,83,2,2,1,1,4,1,1,1,0.6305,2,2,1.3823
15,84,2,2,2,2,4,2,1,2,0.5648,2,2,1.1885
15,85,2,2,2,1,1,1,0,2,0.9315,2,2,1.1713
15,86,2,2,1,2,4,2,0,1,0.8097,2,1,0.6656
15,87,2,2,2,1,6,2,0,2,0.654,1,1,0.7017
15,88,2,2,1,1,1,2,1,1,0.6946,2,2,1.3184
15,89,2,2,2,1,3,2,0,2,1.0195,2,2,0.8752
15,90,2,2,1,2,6,1,0,1,0.8196,1,1,1.5714
15,91,2,2,1,1,5,1,1,1,0.7576,2,2,0.8054
15,92,2,2,1,1,4,2,1,1,0.7446,1,2,1.0484
15,93,2,2,1,2,1,2,0,1,0.7295,1,2,1.1613
15,94,2,2,1,2,6,2,0,1,0.7712,1,1,0.755
15,95,2,2,2,1,5,1,0,2,0.7935,1,2,1.5453
15,96,2,2,1,1,3,1,1,1,0.8551,2,2,0.9669
15,97,3,2,1,2,1,2,0,1,0.6622,1,1,0.71
15,98,3,2,1,2,1,1,0,1,1.2671,2,2,0.7389
15,99,3,2,1,2,6,1,0,1,0.9524,1,1,1.5762
15,100,3,2,2,2,4,1,1,2,0.9597,1,1,1.0074
15,101,3,2,1,2,2,2,0,1,0.7466,1,2,0.8584
15,102,3,2,1,1,1,2,1,1,0.7108,2,1,0.6945
15,103,3,2,2,2,4,2,1,2,1.0957,1,1,0.8874
15,104,3,2,2,2,5,2,1,2,0.7561,2,2,0.7399
15,105,3,2,1,2,4,2,0,1,0.8137,2,2,0.9895
15,106,3,2,1,2,5,1,0,1,0.6882,2,2,0.736
15,107,3,2,1,1,2,1,1,1,0.8098,2,1,0.9856
15,108,3,2,1,1,3,1,1,1,0.6093,1,1,0.8491
15,109,3,2,1,1,4,2,1,1,0.6772,2,2,0.789
15,110,3,2,1,1,5,1,1,1,0.612,1,1,0.7238
15,111,3,2,1,1,3,2,1,1,0.8211,1,1,0.8049
15,112,3,2,1,2,3,1,0,1,0.6397,2,1,0.7514
15,113,3,2,2,1,4,2,0,2,0.7973,1,2,1.4211
15,114,3,2,1,2,2,1,0,1,0.9243,2,1,0.78
15,115,3,2,2,2,1,1,1,2,0.6795,2,2,0.7273
15,116,3,2,1,2,6,2,0,1,0.6849,2,2,1.1166
15,117,3,2,2,2,2,2,1,2,0.9419,2,2,1.1177
15,118,3,2,1,2,3,2,0,1,1.071,1,1,1.4388
15,119,3,2,2,2,6,1,1,2,0.7074,2,2,0.8832
15,120,3,2,1,2,4,1,0,1,0.6878,2,2,0.7356
15,121,3,2,2,1,1,1,0,2,1.3332,1,2,1.8929
15,122,3,2,2,2,6,2,1,2,0.6577,1,2,1.0895
15,123,3,2,2,2,2,1,1,2,0.6661,2,1,1.1619
15,124,3,2,1,1,6,1,1,2,0.9357,1,1,1.8747
15,125,3,2,1,2,5,2,0,1,1.0109,1,1,1.5707
15,126,3,2,1,1,1,1,1,1,0.8967,2,2,0.7525
15,127,3,2,2,1,5,2,0,2,0.6225,2,2,0.8623
15,128,3,2,2,1,3,1,0,2,0.8994,2,2,1.0752
15,129,3,2,2,1,6,2,0,2,0.8078,1,1,0.7916
15,130,3,2,2,2,3,1,1,2,0.7425,1,2,0.9823
15,131,3,2,1,1,4,1,1,1,0.6649,2,2,0.9046
15,132,3,2,2,1,4,1,0,2,0.6504,2,1,1.0182
15,133,3,2,2,2,1,2,1,2,0.8575,1,1,1.3532
15,134,3,2,2,1,2,1,0,2,0.6872,1,1,1.055
15,135,3,2,2,1,3,2,0,2,0.6949,2,2,0.7427
15,136,3,2,1,1,2,2,1,1,0.6245,1,1,0.9923
15,137,3,2,2,2,5,1,1,2,0.627,2,2,1.3148
15,138,3,2,1,1,6,2,1,1,0.5796,1,2,1.0754
15,139,3,2,2,1,2,2,0,2,0.524,2,2,1.0838
15,140,3,2,1,1,5,2,1,1,0.6244,1,1,0.6722
15,141,3,2,2,2,3,2,1,2,0.8048,1,1,1.4926
15,142,3,2,2,1,5,1,0,2,0.6972,1,2,0.681
15,143,3,2,2,1,1,2,0,2,0.6576,1,2,1.4094
15,144,3,2,2,1,6,1,0,2,0.7963,2,2,0.7801
15,145,4,1,2,1,2,2,0,2,0.8654,1,1,0.8492
15,146,4,1,1,2,2,2,0,1,0.7531,1,1,0.9289
15,147,4,1,2,2,2,1,1,2,0.8145,2,2,0.6063
15,148,4,1,2,1,1,2,0,2,0.705,2,2,1.0729
15,149,4,1,2,1,1,1,0,2,0.8172,1,1,0.673
15,150,4,1,2,1,6,2,0,2,0.7534,2,2,0.6732
15,151,4,1,1,1,6,1,1,1,0.9456,1,1,0.8014
15,152,4,1,2,2,4,1,1,2,0.8046,1,1,0.8524
15,153,4,1,2,2,1,1,1,2,0.7732,1,1,0.629
15,154,4,1,2,1,6,1,0,2,0.797,2,2,0.9088
15,155,4,1,2,2,2,2,1,2,0.7068,2,2,0.8185
15,156,4,1,2,1,5,2,0,2,0.8218,1,1,0.8696
15,157,4,1,1,1,2,1,1,1,0.942,2,2,0.9898
15,158,4,1,2,2,4,2,1,2,0.9445,1,1,0.9923
15,159,4,1,1,2,1,2,0,1,0.563,2,2,1.1228
15,160,4,1,1,2,1,1,0,1,0.8841,1,1,0.5479
15,161,4,1,2,1,2,1,0,2,0.8217,2,2,0.6135
15,162,4,1,1,2,5,1,0,1,0.8977,2,2,1.2655
15,163,4,1,2,1,4,2,0,2,1.0018,1,1,0.8576
15,164,4,1,1,1,4,1,1,1,0.8777,2,2,0.8615
15,165,4,1,2,2,1,2,1,2,0.7419,1,1,0.5977
15,166,4,1,1,2,5,2,0,1,0.7134,1,1,0.6972
15,167,4,1,1,2,4,1,0,1,0.7423,2,2,0.7261
15,168,4,1,2,1,5,1,0,2,1.0794,2,2,1.3832
15,169,4,1,1,1,1,1,1,1,0.8217,1,1,0.7415
15,170,4,1,2,2,5,1,1,2,0.6873,1,1,0.6071
15,171,4,1,1,2,2,1,0,1,0.7581,1,1,0.6778
15,172,4,1,2,2,3,2,1,2,0.8862,2,2,0.9981
15,173,4,1,2,2,3,1,1,2,0.8888,1,1,1.0646
15,174,4,1,1,2,3,1,0,1,0.809,2,2,0.8567
15,175,4,1,1,1,4,2,1,2,0.8246,2,1,1.2935
15,176,4,1,1,1,1,2,1,1,0.6202,1,1,0.732
15,177,4,1,2,2,5,2,1,2,0.7234,1,1,0.6432
15,178,4,1,1,2,3,2,0,1,0.7472,1,1,1.115
15,179,4,1,1,1,3,2,1,1,0.632,1,1,0.5518
15,180,4,1,1,1,5,2,1,1,0.6219,2,2,0.7336
15,181,4,1,2,1,3,2,0,2,0.9472,2,2,0.611
15,182,4,1,1,2,4,2,0,1,0.9423,1,1,0.606
15,183,4,1,2,2,6,2,1,2,0.8851,2,2,1.2528
15,184,4,1,1,1,6,2,1,1,0.8207,2,2,0.8685
15,185,4,1,1,1,5,1,1,1,0.8887,2,2,0.8085
15,186,4,1,1,1,2,2,1,1,0.8404,1,1,1.1442
15,187,4,1,2,1,4,1,0,2,0.8702,2,2,1.1739
15,188,4,1,1,1,3,1,1,1,0.9051,2,2,0.7609
15,189,4,1,1,2,6,2,0,1,0.8752,1,1,0.923
15,190,4,1,1,2,6,1,0,1,1.1403,2,2,0.7401
15,191,4,1,2,1,3,1,0,2,0.8779,2,2,0.6697
15,192,4,1,2,2,6,1,1,2,0.8141,1,1,0.9259
16,1,1,2,2,2,5,1,1,2,0.8261,1,1,1.0019
16,2,1,2,2,1,2,2,0,2,0.8691,2,2,0.7889
16,3,1,2,1,1,6,2,1,1,0.6876,2,2,0.7994
16,4,1,2,1,1,4,2,1,1,0.6746,1,1,0.9144
16,5,1,2,2,2,4,1,1,2,0.7764,1,1,0.9522
16,6,1,2,1,2,2,1,0,1,0.8665,2,2,0.6583
16,7,1,2,1,2,4,1,0,1,0.8145,1,1,0.8623
16,8,1,2,2,2,2,2,1,2,0.7544,2,2,0.8022
16,9,1,2,1,1,5,1,1,1,0.6252,1,1,0.801
16,10,1,2,2,1,5,1,0,2,0.7519,2,2,0.6717
16,11,1,2,2,2,1,2,1,2,0.8161,1,1,2.1439
16,12,1,2,2,1,2,1,0,2,1.0096,2,2,0.8014
16,13,1,2,1,1,5,2,1,1,0.7524,2,2,0.8641
16,14,1,2,2,2,2,1,1,2,0.6923,2,2,1.5721
16,15,1,2,1,2,6,1,0,1,0.8863,2,2,0.87
16,16,1,2,1,1,3,1,1,1,0.7504,2,2,0.8622
16,17,1,2,2,2,6,2,1,2,0.8184,2,2,0.8022
16,18,1,2,2,1,3,1,0,2,0.6892,2,2,0.8009
16,19,1,2,1,2,6,2,0,1,0.8799,2,2,0.9277
16,20,1,2,2,2,3,2,1,2,0.6971,1,1,0.7448
16,21,1,2,1,1,2,1,1,1,0.7429,2,2,0.9827
16,22,1,2,2,1,3,2,0,2,0.8094,1,2,1.6252
16,23,1,2,2,1,1,1,0,2,1.8817,1,1,1.1615
16,24,1,2,2,1,4,2,0,2,0.7478,2,2,0.6675
16,25,1,2,2,2,5,2,1,2,0.8002,2,2,0.784
16,26,1,2,1,2,5,2,0,1,0.7467,2,2,0.7305
16,27,1,2,1,1,2,2,1,1,0.6646,1,2,1.1603
16,28,1,2,1,1,6,1,1,1,0.6951,2,2,0.6789
16,29,1,2,2,1,6,2,0,2,0.8233,1,1,1.8951
16,30,1,2,1,2,1,1,0,1,1.6478,1,1,1.0556
16,31,1,2,1,1,4,1,1,1,1.2715,1,1,0.9353
16,32,1,2,1,2,4,2,0,1,0.8848,2,2,1.1886
16,33,1,2,1,2,2,2,0,1,0.6756,1,2,0.7873
16,34,1,2,1,1,1,2,1,1,0.5824,1,1,0.7581
16,35,1,2,1,2,5,1,0,1,1.2564,2,2,0.7282
16,36,1,2,2,1,5,2,0,1,0.6858,1,1,1.4878
16,37,1,2,2,2,6,1,1,2,0.8204,1,1,0.8042
16,38,1,2,2,1,4,1,0,2,0.8832,2,2,0.7389
16,39,1,2,1,1,1,1,1,1,1.3248,1,1,0.7966
16,40,1,2,1,1,3,2,1,1,0.8402,1,1,1.016
16,41,1,2,2,1,1,2,0,2,0.7435,2,2,0.7913
16,42,1,2,1,2,1,2,0,1,1.027,1,1,0.8187
16,43,1,2,2,2,4,2,1,2,0.6939,1,1,0.6777
16,44,1,2,1,2,3,1,0,1,1.2701,1,1,0.6779
16,45,1,2,2,1,6,1,0,2,0.8864,2,2,0.5501
16,46,1,2,1,2,3,2,0,1,1.08,1,1,1.1917
16,47,1,2,2,2,3,1,1,2,0.8825,2,2,0.6742
16,48,1,2,2,2,1,1,1,2,0.7429,1,1,0.6627
16,49,2,1,1,2,6,1,0,1,1.0339,2,2,1.4657
16,50,2,1,1,1,2,2,1,1,0.7431,1,1,0.9829
16,51,2,1,2,1,4,2,0,1,0.7574,2,2,2.5129
16,52,2,1,1,2,1,2,0,1,0.7578,2,2,0.7416
16,53,2,1,1,2,2,2,0,1,0.8794,2,2,0.7352
16,54,2,1,1,1,1,2,1,1,0.809,1,1,0.9208
16,55,2,1,2,1,1,2,0,2,0.8703,1,1,0.5981
16,56,2,1,1,2,2,1,0,1,0.9411,1,2,2.7169
16,57,2,1,2,1,1,1,0,2,0.7861,1,1,0.8339
16,58,2,1,2,2,6,2,1,2,0.6333,1,1,0.5531
16,59,2,1,1,1,6,2,1,1,0.7511,1,1,0.4789
16,60,2,1,1,1,5,2,1,1,1.0794,1,1,0.4872
16,61,2,1,2,2,4,2,1,2,0.7088,1,1,0.6285
16,62,2,1,2,1,4,1,0,2,0.7443,2,2,2.712
16,63,2,1,1,2,6,2,0,1,0.9372,1,1,0.601
16,64,2,1,1,2,1,1,0,1,0.8159,2,2,0.5437
16,65,2,1,2,1,5,1,0,2,0.7536,2,2,0.6734
16,66,2,1,2,2,2,2,1,2,0.6258,2,2,0.5456
16,67,2,1,2,2,2,1,1,2,0.5634,2,2,0.6752
16,68,2,1,2,1,6,1,0,2,1.1278,2,2,0.7916
16,69,2,1,1,1,2,1,1,1,0.7949,1,1,0.8426
16,70,2,1,2,1,2,2,0,2,0.8106,2,2,0.6024
16,71,2,1,1,2,3,1,0,1,0.9336,2,2,0.5974
16,72,2,1,1,1,6,1,1,1,1.2722,2,2,0.7439
16,73,2,1,1,1,3,2,1,1,0.6898,1,1,0.8655
16,74,2,1,1,1,5,1,1,1,0.8217,1,1,0.9975
16,75,2,1,1,1,1,1,1,1,1.1964,2,2,0.6682
16,76,2,1,1,2,4,1,0,1,0.8126,1,1,0.4124
16,77,2,1,2,2,5,2,1,2,0.7046,2,2,0.5604
16,78,2,1,1,1,4,1,1,1,0.7467,1,1,0.6025
16,79,2,1,2,1,2,1,0,2,1.1375,1,1,0.9293
16,80,2,1,2,2,4,1,1,7,7,1,1,0.7589
16,81,2,1,1,2,3,2,0,1,0.7569,2,2,0.6127
16,82,2,1,1,1,3,1,1,1,0.752,2,2,0.6077
16,83,2,1,2,1,5,2,0,2,0.683,2,2,0.9868
16,84,2,1,1,2,4,2,0,1,0.8135,2,2,0.6693
16,85,2,1,2,2,5,1,1,2,1.2617,1,1,1.0535
16,86,2,1,1,2,5,2,0,1,0.6816,1,1,0.6654
16,87,2,1,2,2,1,1,1,2,0.7576,2,2,0.6774
16,88,2,1,2,2,6,1,1,2,0.6938,2,2,0.7415
16,89,2,1,2,2,3,1,1,2,0.8794,1,1,0.4152
16,90,2,1,2,2,1,2,1,2,1.3304,1,1,0.5462
16,91,2,1,1,2,5,1,0,1,0.8083,1,1,0.9201
16,92,2,1,2,1,3,1,0,2,0.8696,2,2,0.6614
16,93,2,1,2,1,6,2,0,2,1.4458,1,1,1.2376
16,94,2,1,1,1,4,2,1,1,0.7532,1,1,0.6731
16,95,2,1,2,1,3,2,0,1,0.7535,2,2,2.1249
16,96,2,1,2,2,3,2,1,2,0.6941,2,2,1.8939
16,97,3,1,1,1,5,1,1,1,0.7193,1,1,0.8951
16,98,3,1,1,2,3,1,0,1,1.3016,1,1,0.5814
16,99,3,1,2,2,6,1,1,2,0.6161,2,2,0.5359
16,100,3,1,1,1,6,2,1,1,0.606,1,1,0.5898
16,101,3,1,2,1,1,1,0,2,0.857,2,2,0.6488
16,102,3,1,2,1,2,2,0,2,0.6887,1,1,0.6085
16,103,3,1,1,1,3,1,1,1,1.1435,1,1,0.3593
16,104,3,1,1,1,5,2,1,1,0.7574,2,2,0.6132
16,105,3,1,1,2,5,2,0,1,0.7525,2,2,0.4802
16,106,3,1,2,1,3,2,0,2,0.8769,1,1,0.4767
16,107,3,1,1,2,1,2,0,1,1.1176,1,1,0.3974
16,108,3,1,2,2,5,2,1,2,0.7484,2,2,0.4762
16,109,3,1,1,2,1,1,0,1,0.9369,1,1,0.7926
16,110,3,1,1,1,1,1,1,1,0.8194,2,2,1.8912
16,111,3,1,1,1,4,2,1,1,0.6957,1,1,0.3595
16,112,3,1,2,2,6,2,1,2,0.8856,2,2,0.5493
16,113,3,1,2,1,1,2,0,2,1.1432,1,2,0.679
16,114,3,1,1,2,4,2,0,1,0.9234,2,2,0.5232
16,115,3,1,1,1,6,1,1,1,0.6978,1,1,0.8095
16,116,3,1,1,2,5,1,0,1,0.7487,1,1,0.6685
16,117,3,1,2,2,2,2,1,2,0.7489,2,2,0.6047
16,118,3,1,2,2,1,2,1,2,0.808,2,2,0.5357
16,119,3,1,1,1,1,2,1,1,0.7456,2,2,0.4734
16,120,3,1,2,2,5,1,1,2,0.9341,2,2,0.7898
16,121,3,1,1,2,6,1,0,1,0.9446,2,1,2.1444
16,122,3,1,1,2,4,1,0,1,0.918,2,2,0.7098
16,123,3,1,1,1,2,1,1,1,0.8829,2,2,0.4827
16,124,3,1,2,1,4,2,0,2,1.1876,1,1,0.5314
16,125,3,1,1,2,3,2,0,1,1.841,1,1,1.3768
16,126,3,1,2,1,5,1,0,2,0.7512,2,2,0.735
16,127,3,1,1,1,3,2,1,1,0.7331,1,1,0.7809
16,128,3,1,2,2,4,1,1,7,7,1,1,1.3916
16,129,3,1,1,1,4,1,1,1,0.8235,2,2,0.6793
16,130,3,1,1,2,2,2,0,1,1.1606,2,2,0.6324
16,131,3,1,2,1,6,1,0,2,0.8644,1,1,0.4642
16,132,3,1,2,1,6,2,0,2,0.6806,1,1,0.4724
16,133,3,1,1,2,2,1,0,1,0.7528,1,1,0.7366
16,134,3,1,2,1,4,1,0,2,0.8222,1,1,0.742
16,135,3,1,2,1,2,1,0,2,0.7518,1,1,0.7356
16,136,3,1,2,2,2,1,1,2,0.6931,1,1,0.4849
16,137,3,1,2,2,3,2,1,2,0.6896,2,2,0.4815
16,138,3,1,2,2,3,1,1,2,0.878,2,2,0.6698
16,139,3,1,2,2,1,1,1,2,0.9422,2,1,0.862
16,140,3,1,2,1,3,1,0,2,0.7432,2,2,0.5989
16,141,3,1,2,1,5,2,0,2,0.8139,1,1,0.7337
16,142,3,1,1,2,6,2,0,1,0.9238,2,2,0.9076
16,143,3,1,1,1,2,2,1,1,0.6651,1,1,1.5449
16,144,3,1,2,2,4,2,1,2,0.9466,2,2,0.8024
16,145,4,2,2,1,4,2,0,2,1.1745,1,1,0.7743
16,146,4,2,1,2,1,2,0,1,0.7606,2,2,0.6804
16,147,4,2,2,2,2,1,1,2,0.6328,2,2,0.6166
16,148,4,2,2,1,1,2,0,2,0.7558,1,2,0.7396
16,149,4,2,1,1,5,1,1,1,0.7854,1,1,0.7692
16,150,4,2,2,2,1,1,1,2,0.8077,1,1,0.7915
16,151,4,2,1,1,3,2,1,1,0.6785,2,1,0.7903
16,152,4,2,1,1,6,2,1,1,0.8413,1,1,1.2091
16,153,4,2,1,1,5,2,1,1,0.8123,1,2,1.18
16,154,4,2,2,1,5,2,0,2,1.1628,2,2,0.8266
16,155,4,2,1,1,2,1,1,1,0.7305,2,2,0.8423
16,156,4,2,1,2,4,1,0,1,0.9146,1,1,1.0264
16,157,4,2,1,2,3,1,0,1,1.0621,1,2,1.1739
16,158,4,2,2,1,2,2,0,7,7,1,1,0.8042
16,159,4,2,2,2,5,1,1,2,0.6912,1,1,0.8029
16,160,4,2,2,1,6,2,0,2,0.882,2,2,0.6737
16,161,4,2,1,2,4,2,0,1,0.8181,2,2,0.6099
16,162,4,2,2,2,1,2,1,2,0.6212,1,1,1.2449
16,163,4,2,1,2,6,2,0,1,1.4058,1,1,0.7495
16,164,4,2,2,2,3,1,1,2,0.6836,1,1,0.6034
16,165,4,2,2,2,6,2,1,2,0.6433,2,2,0.6271
16,166,4,2,2,1,1,1,0,2,1.5226,2,2,1.1224
16,167,4,2,1,1,3,1,1,2,1.3199,2,1,1.3586
16,168,4,2,2,1,3,2,0,1,0.7286,2,2,1.2916
16,169,4,2,1,2,1,1,0,1,0.8242,2,2,0.68
16,170,4,2,2,1,2,1,0,2,0.8244,1,1,0.6162
16,171,4,2,2,2,6,1,1,2,0.6274,2,2,0.6752
16,172,4,2,1,2,5,2,0,1,0.8836,2,2,0.6754
16,173,4,2,2,2,5,2,1,2,0.8198,2,2,0.9956
16,174,4,2,1,2,5,1,0,1,1.0025,2,2,0.6663
16,175,4,2,2,2,4,2,1,2,0.6187,1,2,1.4345
16,176,4,2,2,1,4,1,0,2,0.756,1,1,0.8038
16,177,4,2,2,2,2,2,1,2,0.6151,2,2,0.7908
16,178,4,2,2,1,6,1,0,2,0.6778,2,2,0.7256
16,179,4,2,1,1,6,1,1,1,0.8229,1,1,1.1907
16,180,4,2,2,1,3,1,0,2,1.5854,1,1,1.3772
16,181,4,2,1,1,4,1,1,1,1.0717,2,2,0.6715
16,182,4,2,2,2,4,1,1,7,7,1,1,0.6201
16,183,4,2,1,2,2,2,0,1,1.0154,2,2,0.6792
16,184,4,2,1,2,6,1,0,2,1.2076,1,1,0.6599
16,185,4,2,1,1,1,1,1,1,0.7403,1,1,0.5321
16,186,4,2,1,1,1,2,1,1,0.678,1,2,1.0458
16,187,4,2,1,1,2,2,1,1,0.6694,2,2,0.9732
16,188,4,2,1,1,4,2,1,7,7,1,1,0.4998
16,189,4,2,2,1,5,1,0,2,0.8089,1,1,0.7287
16,190,4,2,1,2,3,2,0,1,0.9305,2,2,0.7863
16,191,4,2,1,2,2,1,0,1,1.1448,2,2,0.8086
16,192,4,2,2,2,3,2,1,7,7,2,2,0.8957
17,1,1,1,2,2,2,2,1,2,0.7836,2,2,0.4997
17,2,1,1,2,2,4,2,1,2,0.7353,2,2,0.5154
17,3,1,1,2,1,6,1,0,2,1.0857,2,2,0.5457
17,4,1,1,2,1,3,2,0,2,0.9358,2,2,0.6518
17,5,1,1,1,2,3,2,0,1,1.384,2,2,0.78
17,6,1,1,2,1,2,1,0,2,0.731,1,1,0.767
17,7,1,1,1,2,1,1,0,1,0.8695,1,1,1.2255
17,8,1,1,2,2,4,1,1,2,0.6132,1,1,0.5852
17,9,1,1,1,2,3,1,0,1,0.8002,1,1,1.0922
17,10,1,1,2,1,2,2,0,2,0.749,2,2,0.7851
17,11,1,1,1,1,6,2,1,1,1.6085,1,1,1.0685
17,12,1,1,1,1,3,2,1,1,0.8129,2,2,0.7209
17,13,1,1,1,2,2,1,0,1,0.7543,1,1,0.8543
17,14,1,1,2,1,4,2,0,2,0.7582,2,2,0.7303
17,15,1,1,2,1,5,2,0,2,1.0718,2,2,0.7879
17,16,1,1,2,2,1,2,1,2,0.8838,1,1,0.9198
17,17,1,1,1,1,5,1,1,1,0.8053,2,2,0.7774
17,18,1,1,1,1,5,2,1,1,0.8041,1,1,1.0961
17,19,1,1,1,2,6,2,0,1,1.137,2,2,0.661
17,20,1,1,2,1,4,1,0,2,0.8812,2,2,0.5972
17,21,1,1,2,1,6,2,0,2,0.7483,1,1,0.7842
17,22,1,1,2,2,2,1,1,2,0.8867,1,1,1.9467
17,23,1,1,1,1,2,1,1,1,0.9536,2,2,0.4776
17,24,1,1,2,2,6,2,1,2,0.8103,2,2,0.5263
17,25,1,1,1,1,2,2,1,1,0.9399,1,1,1.6799
17,26,1,1,1,1,6,1,1,1,0.8125,1,1,0.7205
17,27,1,1,1,1,1,2,1,1,0.6781,1,1,0.4581
17,28,1,1,1,1,4,2,1,1,0.7503,1,1,0.5303
17,29,1,1,1,2,2,2,0,1,0.8041,2,2,0.5842
17,30,1,1,1,2,1,2,0,1,0.8227,1,1,1.2427
17,31,1,1,2,1,1,2,0,2,0.8746,2,2,1.9346
17,32,1,1,1,2,5,2,0,1,1.494,2,2,1.018
17,33,1,1,1,2,5,1,0,1,1.3737,2,2,0.7697
17,34,1,1,2,2,5,2,1,2,1.1922,2,2,2.0602
17,35,1,1,1,2,4,1,0,1,0.9442,1,1,0.7242
17,36,1,1,1,1,1,1,1,1,1.1298,1,1,0.5898
17,37,1,1,2,2,3,2,1,2,0.8688,1,1,0.6489
17,38,1,1,1,2,6,1,0,1,0.8051,1,1,0.6491
17,39,1,1,2,1,1,1,0,2,0.8692,2,2,0.6492
17,40,1,1,2,2,1,1,1,2,0.7414,2,2,1.0974
17,41,1,1,2,1,5,1,0,2,1.1552,1,1,0.8713
17,42,1,1,2,2,6,1,1,2,0.9201,1,1,1.7241
17,43,1,1,1,2,4,2,0,1,1.0016,1,1,0.6536
17,44,1,1,1,1,4,1,1,1,0.8738,1,1,0.5898
17,45,1,1,1,1,3,1,1,1,0.7408,1,1,0.8409
17,46,1,1,2,2,5,1,1,2,0.8727,2,2,0.7168
17,47,1,1,2,1,3,1,0,2,0.9473,2,2,0.9193
17,48,1,1,2,2,3,1,1,2,0.7931,2,2,0.7651
17,49,2,2,2,2,5,2,1,2,1.1713,2,1,1.9753
17,50,2,2,1,2,5,2,0,1,1.4544,1,1,1.3624
17,51,2,2,1,2,2,1,0,1,0.9525,1,1,2.1405
17,52,2,2,2,2,6,2,1,2,0.6743,1,1,1.2864
17,53,2,2,2,2,5,1,1,2,0.7432,1,1,0.7152
17,54,2,2,1,1,6,1,1,1,0.6728,1,2,1.0288
17,55,2,2,2,1,2,1,0,2,0.7687,1,1,0.9327
17,56,2,2,1,1,2,2,1,1,0.9868,2,2,1.1508
17,57,2,2,2,2,3,1,1,2,1.0688,2,1,0.8488
17,58,2,2,2,1,1,2,0,2,0.8528,1,1,0.9527
17,59,2,2,2,1,2,2,0,2,0.867,2,2,0.903
17,60,2,2,2,2,6,1,1,2,0.9402,2,2,0.9122
17,61,2,2,2,1,4,1,0,2,0.8669,2,2,1.1589
17,62,2,2,2,1,6,1,0,2,0.6812,1,1,1.1012
17,63,2,2,1,2,1,1,0,1,0.9905,1,1,2.3065
17,64,2,2,2,1,4,2,0,2,0.9317,2,2,1.8637
17,65,2,2,2,1,3,1,0,2,0.7439,2,2,1.164
17,66,2,2,2,2,1,2,1,2,0.7385,2,1,1.1585
17,67,2,2,1,1,3,2,1,1,0.9087,1,1,2.2887
17,68,2,2,1,1,5,2,1,1,1.3972,1,1,0.9853
17,69,2,2,2,2,2,2,1,2,0.7649,1,2,1.8249
17,70,2,2,2,2,2,1,1,2,0.7972,1,2,1.5372
17,71,2,2,1,2,4,1,0,1,0.8692,1,1,1.9931
17,72,2,2,1,1,6,2,1,1,0.8602,2,1,1.3443
17,73,2,2,1,2,5,1,0,1,0.7429,2,2,1.6749
17,74,2,2,2,2,3,2,1,2,0.9995,2,2,1.0995
17,75,2,2,2,1,5,2,0,2,0.8086,1,1,2.7646
17,76,2,2,1,2,3,2,0,1,1.0589,2,2,1.5429
17,77,2,2,1,2,3,1,0,1,0.7409,2,2,0.8409
17,78,2,2,1,2,2,2,0,1,0.925,1,1,1.7931
17,79,2,2,1,1,2,1,1,1,1.3369,2,7,7
17,80,2,2,2,2,1,1,1,2,0.8759,1,1,0.8479
17,81,2,2,2,2,4,1,1,2,0.8041,1,2,2.0561
